taxonID	property	value	remarks
65736	CITES	Appendix I	Appendix I: Chilabothrus was split from Epicrates in 2023, following taxonomic changes adopted at CoP19.
65739	CITES	Appendix I	Appendix I: Chilabothrus was split from Epicrates in 2023, following taxonomic changes adopted at CoP19.
65766	CITES	Appendix I	
65767	CITES	Appendix I	
65822	CITES	Appendix I	Appendix I: Originally listed as Grus leucogeranus, which became a synonym of Leucogeranus leucogeranus in 2023, following taxonomic changes adopted at CoP19.
65824	CITES	Appendix I	Appendix I: Antigone was split from Grus in 2023, following taxonomic changes adopted at CoP19.
65832	CITES	Appendix I	Appendix I: Originally listed as Gallirallus sylvestris, which became a synonym of Hypotaenidia sylvestris in 2023, following taxonomic changes adopted at CoP19.
65853	CITES	Appendix I	Appendix I: Originally listed as Pezoporus wallicus, from which Pezoporus flaviventris was split in 2023, following taxonomic changes adopted at CoP19.
65863	CITES	Appendix I	Appendix I: Psephotellus was split from Psephotus in 2023, following taxonomic changes adopted at CoP19.
65864	CITES	Appendix I	Appendix I: Psephotellus was split from Psephotus in 2023, following taxonomic changes adopted at CoP19.
65865	CITES	Appendix I	Appendix I:Possibly extinct Psephotellus was split from Psephotus in 2023, following taxonomic changes adopted at CoP19.
66401	CITES	Appendix I	
67921	CITES	Appendix I	
67925	CITES	Appendix I	
67926	CITES	Appendix I	
67927	CITES	Appendix I	
67928	CITES	Appendix I	
67929	CITES	Appendix I	
67958	CITES	Appendix I	
67963	CITES	Appendix I	
67992	CITES	Appendix I	
68002	CITES	Appendix I	
68009	CITES	Appendix I	
68051	CITES	Appendix I	
68076	CITES	Appendix I	
68084	CITES	Appendix I	
68149	CITES	Appendix I	
68150	CITES	Appendix I	
68243	CITES	Appendix I	
68277	CITES	Appendix I	
68282	CITES	Appendix I	
68284	CITES	Appendix I	
68304	CITES	Appendix I	
68306	CITES	Appendix I	
68342	CITES	Appendix I	Appendix I: Originally listed as Neophocaena phocaenoides, from which Neophocaena asiaeorientalis was split in 2017, following taxonomic changes adopted at CoP17.
68346	CITES	Appendix I	Appendix I: Originally listed as Ateles geoffroyi panamensis, which became a synonym of Ateles geoffroyi ornatus in 2017, following taxonomic changes adopted at CoP17.
68352	CITES	Appendix I	
68363	CITES	Appendix I	Appendix I: Originally listed as Chelonoidis nigra, which became a synonym of Chelonoidis niger in 2017, following taxonomic changes adopted at CoP17.
68389	CITES	Appendix I	Appendix I: Originally listed as Chigua, which was lumped into Zamia in 2017, following taxonomic changes adopted at CoP17.
68406	CITES	Appendix I	
68407	CITES	Appendix I	
68409	CITES	Appendix I	
68410	CITES	Appendix I	
68412	CITES	Appendix I	
68413	CITES	Appendix I	
68415	CITES	Appendix I	
93882	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
93908	CITES	Appendix I	
93931	CITES	Appendix I	
94514	CITES	Appendix I	Appendix I: Aloidendron was split from Aloe in 2026, following taxonomic changes adopted at CoP20.
94537	CITES	Appendix I	
98193	CITES	Appendix I	
98194	CITES	Appendix I	
98196	CITES	Appendix I	
98198	CITES	Appendix I	
98199	CITES	Appendix I	
98270	CITES	Appendix I	
98271	CITES	Appendix I	
98331	CITES	Appendix I	
98335	CITES	Appendix I	Appendix I: Originally listed as Leopardus jacobitus, which became a synonym of Leopardus jacobita in 2019, following taxonomic changes adopted at CoP18.
98337	CITES	Appendix I	Appendix I:Only the populations of Central and North America; all other populations are included in Appendix II. Formerly listed as Puma yagouaroundi, which became a synonym of Herpailurus yagouaroundi in 2019, following taxonomic changes adopted at CoP18. Appendix II:Included in Felidae spp. except the populations of Central and North America, which are included in Appendix I. Specimens of the domesticated form are not subject to the provisions of the Convention. Formerly listed as Puma yagouaroundi, which became a synonym of Herpailurus yagouaroundi in 2019, following taxonomic changes adopted at CoP18.
98355	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98356	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98357	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98358	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98359	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98360	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98361	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98362	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98363	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98365	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98366	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98367	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98368	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98369	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98370	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98371	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98372	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98373	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98374	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98375	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98376	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98377	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98378	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98379	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98380	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98381	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98382	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98383	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98385	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98386	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98388	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98389	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98390	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98391	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98392	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98393	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98394	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98396	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98397	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98398	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98399	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98400	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98401	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98402	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98403	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98404	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98405	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98406	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98407	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98408	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98409	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98410	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98411	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98412	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98413	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98414	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98415	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98416	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98417	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of ‘artificially propagated’ agreed by the CoP.
98421	CITES	Appendix I	Appendix I: Originally listed as Echinocereus ferreiranus lindsayi, which became a synonym of Echinocereus ferreiranus lindsayorum in 2019, following taxonomic changes adopted at CoP18.
98423	CITES	Appendix I	Appendix I: Formerly listed as Ovis ammon hodgsonii, which became a synonym of Ovis hodgsoni in 2019, following taxonomic changes adopted at CoP18.
98426	CITES	Appendix I	Appendix I: Originally listed as Papilio chikae, which was lumped into Achillides chikae chikae in 2019, following taxonomic changes adopted at CoP18.
98502	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98882	CITES	Appendix I	Appendix I: Originally listed as Leopardus tigrinus, from which Leopardus guttulus was split in 2019, following taxonomic changes adopted at CoP18.
98993	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
98994	CITES	Appendix I	Appendix I:Seedling or tissue cultures obtained in vitro and transported in sterile containers are not subject to the provisions of the Convention only if the specimens meet the definition of "artificially propagated" agreed by the Conference of the Parties.
99578	CITES	Appendix I	
100209	CITES	Appendix I	
100472	CITES	Appendix I	
100473	CITES	Appendix I	
101074	CITES	Appendix I	
101075	CITES	Appendix I	
101076	CITES	Appendix I	
101077	CITES	Appendix I	
101097	CITES	Appendix I	
101259	CITES	Appendix I	Appendix I: Aloestrela was split from Aloe in 2026, following taxonomic changes adopted at CoP20.
101272	CITES	Appendix I	Appendix I: Originally listed as Equus hemionus hemionus, from which Equus hemionus luteus was split in 2023, following taxonomic changes adopted at CoP19.
101289	CITES	Appendix I	Appendix I:Formerly included in Pongo pygmaeus. Originally listed as Pongo abelii, from which Pongo tapanuliensis was split in 2023, following taxonomic changes adopted at CoP19.
101290	CITES	Appendix I	
101291	CITES	Appendix I	
101292	CITES	Appendix I	
101391	CITES	Appendix I	Appendix I: Antigone was split from Grus in 2023, following taxonomic changes adopted at CoP19.
101393	CITES	Appendix I	Appendix I: Antigone was split from Grus in 2023, following taxonomic changes adopted at CoP19.
101410	CITES	Appendix I	
101411	CITES	Appendix I	
102974	CITES	Appendix I	Appendix I:Formerly listed under synonym Bufo superciliaris. Previously listed as Amietophrynus superciliaris, from which Amietophrynus channingi was split in 2017, following taxonomic changes adopted at CoP17.
102975	CITES	Appendix I	Appendix I:Formerly listed under synonym Bufo superciliaris.
104810	CITES	Appendix I	
104814	CITES	Appendix I	
104821	CITES	Appendix I	
104822	CITES	Appendix I	
104823	CITES	Appendix I	
104873	CITES	Appendix I	
104953	CITES	Appendix I	
105313	CITES	Appendix I	Appendix I: Originally listed as Ailurus fulgens, from which Ailurus styani was split in 2026, following taxonomic changes adopted at CoP20.
105314	CITES	Appendix I	Appendix I:Except Neomonachus tropicalis, which is not included in the Appendices.
105316	CITES	Appendix I	Appendix I:Except Neomonachus tropicalis, which is not included in the Appendices.
105317	CITES	Appendix I	Appendix I: Originally listed as Balaenoptera edeni, from which Balaenoptera ricei was split in 2026, following taxonomic changes adopted at CoP20.
105331	CITES	Appendix I	
105421	CITES	Appendix I	Appendix I: Originally listed as Aloe compressa var. rugosquamosa, which was subject to a nomenclature change in 2026, following taxonomic changes adopted at CoP20.
